Time V mNa hNa jNa Nai Ki Cai CaNSR xKs LTRPNCa HTRPNCa C0Kv43 C1Kv43 C2Kv43 C3Kv43 OKv43 CI0Kv43 CI1Kv43 CI2Kv43 CI3Kv43 OIKv43 C0Kv14 C1Kv14 C2Kv14 C3Kv14 OKv14 CI0Kv14 CI1Kv14 CI2Kv14 CI3Kv14 OIKv14 CaToT C1Herg C2Herg C3Herg OHerg IHerg
0.845 -92.791876 0.00041625751 0.99737252 0.99797092 10.215776 132.1339 0.00016618005 0.91895559 0.00023327803 0.14513208 0.98568729 0.95635774 0.022815244 0.00020410858 8.1155205e-07 1.2100469e-09 0.015192438 0.0046488154 0.00072060161 5.8800651e-05 -0.000683095 0.66817841 0.08241451 0.0038120092 7.8380654e-05 6.0906806e-07 0.22504772 0.012382315 0.0049354308 0.0019183796 0.0011034429 7.4220779 0.99955657 0.00037006856 6.5084356e-05 7.2341027e-06 1.0457627e-06 
0.846 -92.794664 0.00041605754 0.9973738 0.99797114 10.215787 132.13391 0.00016602714 0.91902327 0.00023252371 0.14500933 0.98566979 0.95636303 0.022810253 0.00020401818 8.1101202e-07 1.208972e-09 0.015193266 0.0046480439 0.00072035815 5.8774071e-05 -0.00068309595 0.66874252 0.082462521 0.0038132323 7.8385235e-05 6.0892698e-07 0.22449082 0.012350826 0.0049204579 0.0019123525 0.0010994869 7.4218815 0.99955666 0.00036998731 6.5074915e-05 7.2338039e-06 1.0455685e-06 
0.847 -92.795898 0.00041596667 0.99737488 0.99797141 10.215798 132.13391 0.00016586234 0.91909052 0.00023177927 0.14488711 0.98565231 0.95636561 0.022807962 0.00020397664 8.1076261e-07 1.2084748e-09 0.015193633 0.0046476396 0.00072017765 5.8749408e-05 -0.0006830967 0.6692937 0.08252059 0.0038154596 7.8421547e-05 6.091165e-07 0.22393629 0.012316536 0.0049073127 0.001906713 0.001095582 7.4216854 0.99955671 0.0003699494 6.5065974e-05 7.2333354e-06 1.0454213e-06 
0.848 -92.795715 0.00041598631 0.99737527 0.99797166 10.215808 132.13392 0.00016567709 0.91915799 0.00023104512 0.14476449 0.98563485 0.95636501 0.022808788 0.00020399152 8.1084988e-07 1.2086476e-09 0.015193399 0.0046476815 0.0007201359 5.8739203e-05 -0.00068309693 0.66983113 0.082589286 0.0038187482 7.8491383e-05 6.0965697e-07 0.22337558 0.012288306 0.0048950896 0.001901809 0.001092155 7.4214897 0.9995567 0.00036996189 6.506194e-05 7.2327702e-06 1.0453521e-06 
0.849 -92.798072 0.00041581405 0.99737612 0.99797194 10.215819 132.13392 0.00016549261 0.91922575 0.00023032063 0.1446413 0.9856174 0.9563696 0.022804531 0.00020391444 8.1039009e-07 1.2077328e-09 0.015193951 0.0046470433 0.00071998544 5.8723485e-05 -0.00068309758 0.67038752 0.082639064 0.0038201793 7.8502855e-05 6.0959092e-07 0.22282647 0.012253046 0.0048810568 0.0018961926 0.0010885616 7.4212944 0.99955678 0.00036989017 6.5055536e-05 7.2322604e-06 1.0451688e-06 
0.85 -92.79942 0.00041572315 0.99737687 0.99797225 10.215829 132.13392 0.00016530654 0.91929384 0.0002296055 0.14451751 0.98559994 0.9563717 0.022802738 0.00020388191 8.1019502e-07 1.207344e-09 0.015194149 0.0046467195 0.00071985928 5.870706e-05 -0.00068309811 0.67093353 0.082696768 0.0038224027 7.8539361e-05 6.0978538e-07 0.22227248 0.012223452 0.0048675901 0.001890869 0.0010849611 7.4210993 0.99955682 0.00036985803 6.504929e-05 7.2316538e-06 1.0450223e-06 
0.851 -92.799841 0.00041569018 0.99737764 0.99797259 10.21584 132.13393 0.00016513338 0.91936211 0.00022889982 0.14439323 0.9855825 0.95637342 0.022801325 0.00020385628 8.1004108e-07 1.2070375e-09 0.015194319 0.0046464159 0.00071972776 5.8690035e-05 -0.00068309859 0.67147222 0.082759415 0.0038251248 7.8591664e-05 6.1014447e-07 0.22172272 0.012190346 0.0048552902 0.0018855399 0.0010813478 7.4209046 0.99955684 0.00036983958 6.5042637e-05 7.2309943e-06 1.0448682e-06 
0.852 -92.801217 0.0004155909 0.99737827 0.99797292 10.21585 132.13393 0.00016498077 0.91943 0.00022820336 0.14426933 0.98556507 0.95637606 0.022799008 0.00020381429 8.0979019e-07 1.2065381e-09 0.015194527 0.0046460384 0.00071962505 5.8677042e-05 -0.00068309906 0.67201625 0.082815704 0.0038272289 7.8624613e-05 6.1030369e-07 0.22117196 0.012160874 0.004841781 0.0018802878 0.0010778901 7.4207101 0.99955689 0.00036979928 6.5037506e-05 7.2303202e-06 1.0447112e-06 
0.853 -92.801432 0.00041557751 0.99737877 0.99797324 10.215861 132.13394 0.0001648285 0.91949745 0.0002275161 0.144146 0.98554765 0.9563768 0.022798569 0.00020380628 8.0974145e-07 1.2064407e-09 0.015194486 0.0046458819 0.0007195431 5.8665618e-05 -0.00068309937 0.67254969 0.082880013 0.0038301345 7.8682882e-05 6.107266e-07 0.22062434 0.012128183 0.0048298069 0.0018752582 0.0010744896 7.4205159 0.9995569 0.00036979382 6.5032993e-05 7.2296028e-06 1.0445799e-06 
0.854 -92.800592 0.00041563583 0.99737886 0.99797353 10.215871 132.13394 0.00016466885 0.91956479 0.00022683826 0.14402302 0.98553025 0.95637591 0.022799724 0.00020382709 8.0986471e-07 1.2066854e-09 0.015194139 0.0046459586 0.00071953582 5.8662084e-05 -0.00068309938 0.67307398 0.082950885 0.0038336988 7.8761985e-05 6.1136767e-07 0.22007196 0.012101092 0.0048182206 0.0018706282 0.0010713681 7.420322 0.99955688 0.00036981495 6.5031441e-05 7.2288785e-06 1.044496e-06 
0.855 -92.800049 0.00041567955 0.99737852 0.99797373 10.215881 132.13395 0.0001645092 0.91963199 0.00022616953 0.1439003 0.98551286 0.95637463 0.022801225 0.00020385419 8.1002612e-07 1.2070061e-09 0.015193641 0.0046461284 0.00071960169 5.866845e-05 -0.00068309915 0.6735981 0.083020474 0.0038371457 7.8837485e-05 6.1197323e-07 0.21952481 0.012069279 0.0048070179 0.0018663277 0.0010685957 7.4201283 0.99955686 0.00036983681 6.503363e-05 7.2282249e-06 1.0444496e-06 
0.856 -92.800906 0.00041561724 0.99737864 0.99797395 10.215892 132.13395 0.00016433063 0.91969927 0.00022550971 0.14377753 0.98549548 0.95637649 0.022799642 0.00020382552 8.0985555e-07 1.2066671e-09 0.015193706 0.0046458582 0.00071956181 5.8666862e-05 -0.00068309928 0.67413205 0.083079508 0.0038395608 7.8880614e-05 6.1224207e-07 0.21897878 0.012040668 0.0047940943 0.0018614735 0.001065582 7.4199349 0.99955688 0.00036981073 6.503295e-05 7.2276841e-06 1.0443308e-06 
0.857 -92.801597 0.00041555827 0.99737913 0.99797419 10.215902 132.13395 0.00016414455 0.91976687 0.00022485852 0.14365423 0.98547811 0.95637871 0.022797717 0.00020379063 8.0964724e-07 1.2062528e-09 0.015193914 0.0046455099 0.00071945722 5.8656351e-05 -0.00068309963 0.67466441 0.083138407 0.0038419727 7.8923732e-05 6.1251015e-07 0.21843874 0.012007784 0.0047816973 0.0018563646 0.0010622894 7.4197419 0.99955692 0.00036978199 6.5029235e-05 7.2271478e-06 1.0441892e-06 
0.858 -92.801439 0.00041558132 0.99737887 0.99797435 10.215912 132.13396 0.00016394932 0.91983496 0.00022421623 0.14353014 0.98546073 0.95637726 0.022799369 0.00020382046 8.0982439e-07 1.2066042e-09 0.015193406 0.0046457203 0.00071951469 5.8659581e-05 -0.00068309951 0.67518597 0.083205575 0.0038452102 7.899293e-05 6.130514e-07 0.217893 0.011980398 0.0047698868 0.0018521017 0.0010594593 7.4195491 0.9995569 0.00036980084 6.5030849e-05 7.2265809e-06 1.044163e-06 
0.859 -92.8039 0.00041540497 0.9973796 0.99797459 10.215923 132.13396 0.00016375869 0.91990356 0.00022358224 0.14340524 0.98544337 0.95638203 0.022794925 0.00020374003 8.0934524e-07 1.2056517e-09 0.015194005 0.0046450416 0.00071936211 5.8646563e-05 -0.00068310009 0.67572747 0.083253008 0.0038465104 7.9001269e-05 6.1295897e-07 0.21735962 0.011945973 0.0047562325 0.0018466795 0.0010560953 7.4193568 0.99955698 0.00036972864 6.5025888e-05 7.2261295e-06 1.043976e-06 
0.86 -92.804186 0.0004153801 0.99738039 0.99797487 10.215933 132.13397 0.00016356967 0.9199726 0.00022295656 0.14327973 0.985426 0.95638365 0.022793596 0.00020371592 8.0920035e-07 1.2053633e-09 0.0151942 0.0046447432 0.00071921602 5.8628211e-05 -0.00068310059 0.67625159 0.08331458 0.0038492163 7.905393e-05 6.1332656e-07 0.21681993 0.011918324 0.0047438581 0.00184148 0.0010525622 7.4191647 0.999557 0.00036971217 6.5019288e-05 7.2255617e-06 1.043831e-06 
0.861 -92.805235 0.0004153121 0.99738068 0.99797511 10.215943 132.13397 0.00016336575 0.92004365 0.00022232732 0.14315093 0.9854083 0.95638473 0.022792796 0.00020370138 8.0911295e-07 1.2051887e-09 0.015194121 0.0046446008 0.00071917906 5.8621102e-05 -0.00068310086 0.67678831 0.083373606 0.0038516151 7.9096401e-05 6.1358696e-07 0.21627368 0.011887186 0.0047311123 0.0018366326 0.0010493479 7.4189693 0.99955702 0.00036969204 6.5016721e-05 7.2249549e-06 1.0437324e-06 
0.862 -92.806759 0.00041519936 0.99738147 0.9979754 10.215953 132.13398 0.00016316838 0.92011404 0.00022171801 0.14302362 0.98539094 0.95638812 0.022789741 0.00020364608 8.0878289e-07 1.2045324e-09 0.015194521 0.0046440917 0.00071903038 5.8605203e-05 -0.00068310143 0.67731867 0.083426502 0.003853484 7.9122923e-05 6.1368454e-07 0.21574328 0.011853991 0.0047183045 0.0018313353 0.0010459017 7.4187779 0.99955708 0.00036964373 6.5010548e-05 7.2243793e-06 1.0435558e-06 
0.863 -92.804956 0.00041532461 0.99738157 0.99797565 10.215963 132.13398 0.00016297334 0.92018634 0.00022110541 0.14289311 0.98537324 0.95638585 0.022792241 0.0002036912 8.0905048e-07 1.2050638e-09 0.01519401 0.0046443326 0.00071902812 5.8600133e-05 -0.00068310138 0.67783223 0.083503372 0.0038576633 7.9221584e-05 6.1452958e-07 0.21519492 0.011825783 0.0047078045 0.0018268397 0.0010427589 7.4185831 0.99955703 0.00036968977 6.5008617e-05 7.2236916e-06 1.0435015e-06 
0.864 -92.806335 0.00041523315 0.99738145 0.99797584 10.215973 132.13398 0.00016277822 0.92025779 0.00022051273 0.14276445 0.98535588 0.95638718 0.022791177 0.00020367191 8.089358e-07 1.2048354e-09 0.015193877 0.0046441916 0.00071905449 5.8603624e-05 -0.00068310141 0.67835675 0.083558394 0.0038597618 7.9255525e-05 6.1470795e-07 0.21466178 0.011797418 0.0046948949 0.001822358 0.0010399764 7.4183924 0.99955706 0.00036966271 6.5009728e-05 7.2231357e-06 1.0434202e-06 
0.865 -92.807149 0.0004151756 0.99738188 0.99797607 10.215984 132.13399 0.00016258177 0.9203312 0.00021991644 0.14263261 0.98533818 0.95638916 0.022789481 0.0002036412 8.0875254e-07 1.2044712e-09 0.015194043 0.0046438713 0.00071895961 5.8594855e-05 -0.00068310172 0.6788867 0.083617238 0.0038621825 7.9299069e-05 6.1498146e-07 0.21412186 0.011766861 0.0046823652 0.0018173351 0.0010367489 7.4181983 0.99955709 0.00036963736 6.5006408e-05 7.2226029e-06 1.0432835e-06 
0.866 -92.810306 0.00041495321 0.99738289 0.99797637 10.215994 132.13399 0.00016237998 0.92040522 0.000219328 0.14250009 0.98532049 0.95639451 0.022784499 0.00020355105 8.0821506e-07 1.2034025e-09 0.01519473 0.0046431232 0.00071876554 5.8574682e-05 -0.00068310254 0.67943223 0.083660252 0.0038630526 7.9293958e-05 6.147491e-07 0.21358864 0.011734152 0.0046680359 0.0018117603 0.0010331779 7.4180046 0.99955718 0.0003695516 6.4999081e-05 7.2220667e-06 1.0430723e-06 
0.867 -92.809654 0.00041499336 0.99738373 0.9979767 10.216004 132.134 0.00016218385 0.92047982 0.00021874742 0.14236693 0.9853028 0.956395 0.022784319 0.00020354772 8.0819347e-07 1.2033591e-09 0.01519476 0.0046429548 0.00071862286 5.855436e-05 -0.000683103 0.67994889 0.083727791 0.003866352 7.9365332e-05 6.1531092e-07 0.21305009 0.011705214 0.0046566588 0.0018066411 0.0010295883 7.4178113 0.99955719 0.00036955724 6.4991596e-05 7.2213758e-06 1.0429308e-06 
0.868 -92.808796 0.00041505616 0.99738374 0.99797695 10.216014 132.134 0.00016201239 0.92055458 0.00021817482 0.14223352 0.98528511 0.95639358 0.022785986 0.00020357778 8.083716e-07 1.2037125e-09 0.015194297 0.0046431171 0.00071864227 5.855209e-05 -0.00068310296 0.68046104 0.083797944 0.0038699186 7.9445201e-05 6.1596383e-07 0.21251124 0.011676543 0.0046456462 0.0018022304 0.0010265822 7.4176183 0.99955716 0.00036958438 6.4990518e-05 7.220663e-06 1.0428699e-06 
0.869 -92.807708 0.00041513206 0.99738349 0.99797715 10.216024 132.13401 0.00016188496 0.92062842 0.00021761019 0.14210132 0.98526744 0.95639233 0.022787473 0.00020360459 8.085313e-07 1.2040299e-09 0.015193839 0.0046432605 0.00071869015 5.8556789e-05 -0.00068310274 0.6809706 0.08386885 0.0038735695 7.9527822e-05 6.1664688e-07 0.21197334 0.011648169 0.0046347727 0.0017979478 0.001023812 7.4174255 0.99955713 0.00036961117 6.4991875e-05 7.2200311e-06 1.0428173e-06 
0.87 -92.805221 0.00041530582 0.99738267 0.99797725 10.216034 132.13401 0.00016175436 0.92070111 0.00021705355 0.14197083 0.98524978 0.95638839 0.022791566 0.00020367855 8.0897198e-07 1.2049058e-09 0.015192934 0.0046437775 0.00071883716 5.8572255e-05 -0.00068310211 0.68146816 0.083949133 0.0038781551 7.9639938e-05 6.1763815e-07 0.21143368 0.011621145 0.0046250456 0.0017942245 0.0010214096 7.4172329 0.99955706 0.0003696797 6.4997579e-05 7.2194755e-06 1.0428461e-06 
0.871 -92.808055 0.00041511254 0.99738239 0.99797732 10.216044 132.13402 0.00016162956 0.92077134 0.00021651491 0.14184434 0.98523248 0.95639192 0.022788287 0.00020361927 8.0862026e-07 1.2042069e-09 0.015193113 0.0046433753 0.00071886138 5.8581277e-05 -0.00068310215 0.68199306 0.083992991 0.0038792202 7.9642038e-05 6.1749055e-07 0.21091781 0.011587472 0.0046117451 0.0017897485 0.0010188992 7.4170442 0.99955712 0.00036961345 6.5001083e-05 7.2191639e-06 1.0427564e-06 
0.872 -92.808541 0.00041507657 0.99738286 0.99797747 10.216054 132.13402 0.0001614937 0.92084182 0.00021597301 0.14171694 0.98521487 0.95639349 0.022786954 0.00020359511 8.0847585e-07 1.2039199e-09 0.015193308 0.0046430908 0.00071874648 5.8570514e-05 -0.00068310247 0.68250989 0.084052601 0.0038817864 7.9690831e-05 6.178221e-07 0.21038851 0.011557869 0.0045997184 0.0017848161 0.0010157029 7.4168522 0.99955714 0.00036959616 6.4997642e-05 7.2188139e-06 1.0426429e-06 
0.873 -92.809097 0.00041503252 0.99738326 0.99797762 10.216064 132.13402 0.00016135521 0.92091149 0.00021543831 0.14159071 0.98519727 0.95639499 0.022785698 0.00020357234 8.083396e-07 1.2036487e-09 0.015193404 0.0046428619 0.00071867018 5.8560766e-05 -0.00068310278 0.68302631 0.084111123 0.0038842544 7.9736625e-05 6.1812318e-07 0.20986078 0.011528214 0.0045876309 0.0017799925 0.0010125445 7.4166603 0.99955717 0.00036957535 6.4994498e-05 7.2184266e-06 1.0425495e-06 
0.874 -92.810591 0.00041492976 0.99738387 0.9979778 10.216074 132.13403 0.00016120308 0.92098063 0.00021491083 0.14146542 0.9851797 0.95639768 0.022783276 0.00020352851 8.0807806e-07 1.2031288e-09 0.015193698 0.0046424665 0.00071855775 5.854812e-05 -0.00068310324 0.68354705 0.084164052 0.0038861814 7.9765512e-05 6.1824886e-07 0.20933645 0.01149787 0.0045749561 0.0017749739 0.0010092854 7.4164687 0.99955721 0.00036953538 6.4989889e-05 7.2180307e-06 1.042423e-06 
0.875 -92.810419 0.00041494124 0.99738434 0.997978 10.216084 132.13403 0.00016104732 0.92104951 0.00021439036 0.14134061 0.98516213 0.9563979 0.022783291 0.0002035287 8.0807809e-07 1.2031283e-09 0.015193646 0.0046423737 0.00071847734 5.8536414e-05 -0.00068310352 0.68405421 0.0842278 0.0038891848 7.982833e-05 6.1872719e-07 0.20881057 0.011469149 0.0045635812 0.0017702217 0.0010060511 7.4162773 0.99955722 0.00036953879 6.4985572e-05 7.2175549e-06 1.0423338e-06 
0.876 -92.808853 0.00041505372 0.99738401 0.99797812 10.216094 132.13404 0.00016091908 0.92111778 0.00021387723 0.14121655 0.98514458 0.95639537 0.022785994 0.00020357751 8.0836828e-07 1.2037047e-09 0.01519302 0.0046427033 0.00071855424 5.8541437e-05 -0.00068310323 0.68454912 0.084301133 0.0038931431 7.9921269e-05 6.1952083e-07 0.20828255 0.01144181 0.0045533592 0.0017661952 0.0010033526 7.4160863 0.99955717 0.00036958329 6.4987332e-05 7.2170703e-06 1.0423375e-06 
0.877 -92.80962 0.00041500617 0.99738369 0.9979782 10.216103 132.13404 0.00016081687 0.92118455 0.00021337124 0.14109447 0.98512705 0.95639587 0.022785688 0.00020357196 8.0833572e-07 1.2036399e-09 0.01519281 0.0046426651 0.0007186057 5.8549119e-05 -0.0006831031 0.68505938 0.084358987 0.0038955846 7.9966612e-05 6.1982153e-07 0.20776018 0.011412352 0.0045414287 0.0017619505 0.0010007585 7.4158954 0.99955718 0.00036957152 6.4990043e-05 7.2167199e-06 1.0422997e-06 
0.878 -92.811302 0.00041487838 0.99738447 0.99797837 10.216113 132.13405 0.00016070892 0.92124993 0.00021287167 0.14097445 0.98510955 0.95640006 0.022781771 0.0002035011 8.0791374e-07 1.2028017e-09 0.015193416 0.0046420361 0.0007184347 5.8534186e-05 -0.00068310366 0.68557739 0.084408286 0.0038971919 7.9985818e-05 6.1984861e-07 0.20724286 0.011382107 0.0045285747 0.0017567206 0.00099747112 7.4157047 0.99955724 0.00036951268 6.4984505e-05 7.2164186e-06 1.0421333e-06 
0.879 -92.810925 0.0004149069 0.9973847 0.99797853 10.216123 132.13405 0.00016060564 0.92131401 0.00021237889 0.14085633 0.98509208 0.95639952 0.02278251 0.00020351441 8.0799193e-07 1.2029564e-09 0.015193203 0.0046420776 0.00071840158 5.8526805e-05 -0.00068310381 0.68607686 0.08447295 0.0039003236 8.0053035e-05 6.2037525e-07 0.20672227 0.011353918 0.0045175213 0.0017522489 0.00099443039 7.4155141 0.99955724 0.00036952435 6.4982179e-05 7.2159966e-06 1.042083e-06 
0.88 -92.811015 0.00041489748 0.99738481 0.99797866 10.216133 132.13406 0.00016048386 0.92137687 0.00021189292 0.14073989 0.98507463 0.95640005 0.022782192 0.0002035086 8.0795712e-07 1.2028871e-09 0.015193105 0.0046419916 0.00071838508 5.8524172e-05 -0.00068310389 0.68657893 0.084533654 0.0039030748 8.0108394e-05 6.2078001e-07 0.20620409 0.011325349 0.0045060784 0.0017477717 0.00099153449 7.4153238 0.99955724 0.00036951889 6.4981126e-05 7.21561e-06 1.0420208e-06 
0.881 -92.810515 0.00041493479 0.99738465 0.99797876 10.216143 132.13406 0.00016035315 0.9214389 0.00021141352 0.14062438 0.98505719 0.95639905 0.022783358 0.00020352963 8.0808208e-07 1.2031351e-09 0.015192763 0.0046421112 0.0007184154 5.8526579e-05 -0.00068310378 0.6870744 0.084598977 0.00390629 8.017842e-05 6.2133803e-07 0.20568574 0.011297411 0.0044952024 0.0017435773 0.00098880227 7.4151336 0.99955722 0.00036953698 6.4982019e-05 7.2152363e-06 1.0419973e-06 
0.882 -92.813071 0.00041475982 0.99738495 0.99797888 10.216152 132.13407 0.00016022341 0.92149993 0.00021094081 0.14050993 0.98503979 0.95640262 0.022780037 0.00020346959 8.0772484e-07 1.2024251e-09 0.01519311 0.0046416517 0.00071834812 5.8522095e-05 -0.00068310413 0.68759079 0.084643486 0.0039074646 8.0184408e-05 6.2123147e-07 0.20517516 0.011266747 0.0044820646 0.001738811 0.00098588164 7.4149438 0.99955729 0.00036947471 6.4980401e-05 7.2149567e-06 1.0418862e-06 
0.883 -92.81413 0.00041468171 0.99738587 0.99797909 10.216162 132.13407 0.00016007392 0.92156058 0.00021047409 0.14039592 0.9850224 0.95640533 0.022777589 0.00020342527 8.0745997e-07 1.2018987e-09 0.015193543 0.0046412025 0.00071816862 5.8502168e-05 -0.00068310474 0.6880957 0.08469692 0.0039095284 8.0218439e-05 6.2141427e-07 0.20466448 0.011237587 0.0044699733 0.0017337029 0.000982481 7.4147542 0.99955733 0.00036943991 6.4973165e-05 7.2145982e-06 1.0417386e-06 
0.884 -92.81684 0.00041449427 0.99738685 0.99797934 10.216172 132.13408 0.00015992117 0.921621 0.00021001355 0.14028203 0.98500502 0.95640973 0.022773494 0.00020335123 8.0701832e-07 1.2010207e-09 0.015194108 0.0046405952 0.00071799866 5.8481819e-05 -0.00068310552 0.68861071 0.084739588 0.0039105413 8.0219548e-05 6.2125616e-07 0.20415815 0.011207007 0.0044567567 0.0017285237 0.00097908112 7.4145649 0.99955741 0.00036936775 6.4965714e-05 7.2141731e-06 1.0415716e-06 
0.885 -92.817696 0.00041443329 0.99738789 0.99797965 10.216181 132.13408 0.00015977761 0.92168108 0.00020955883 0.14016825 0.98498766 0.95641193 0.022771596 0.00020331685 8.0681206e-07 1.2006104e-09 0.015194423 0.0046402179 0.00071782185 5.8458752e-05 -0.00068310619 0.68911094 0.084794288 0.0039127489 8.0258281e-05 6.2148825e-07 0.20365017 0.011178218 0.0044449285 0.0017234464 0.00097558146 7.4143758 0.99955745 0.0003693404 6.495696e-05 7.2136204e-06 1.0414136e-06 
0.886 -92.816617 0.00041450879 0.9973881 0.99797991 10.216191 132.13408 0.00015968491 0.92174006 0.00020911039 0.14005565 0.98497031 0.95641028 0.022773465 0.00020335053 8.0701119e-07 1.201005e-09 0.015194002 0.0046403976 0.00071781242 5.8451825e-05 -0.00068310626 0.68959489 0.084862269 0.0039162748 8.0338527e-05 6.2215338e-07 0.20313916 0.011151268 0.0044346264 0.0017191767 0.00097258227 7.414187 0.99955742 0.0003693712 6.4954109e-05 7.2129722e-06 1.0413582e-06 
0.887 -92.815537 0.00041457449 0.99738816 0.99798013 10.216201 132.13409 0.0001595907 0.92179739 0.00020866822 0.13994519 0.984953 0.95641026 0.022773728 0.00020335525 8.070393e-07 1.2010612e-09 0.015193806 0.004640358 0.00071780622 5.845074e-05 -0.0006831062 0.69007905 0.084928405 0.0039196291 8.0413486e-05 6.2276514e-07 0.20262996 0.011124336 0.0044241773 0.001714836 0.00096977632 7.4139983 0.99955741 0.00036938339 6.4953016e-05 7.212399e-06 1.0412764e-06 
0.888 -92.813336 0.00041473562 0.99738725 0.99798022 10.21621 132.13409 0.00015947782 0.92185352 0.00020823229 0.13983622 0.98493571 0.95640581 0.022778293 0.00020343768 8.0752996e-07 1.2020355e-09 0.0151928 0.0046409685 0.00071798118 5.8467758e-05 -0.00068310554 0.69055062 0.085004795 0.0039240018 8.0520525e-05 6.2371235e-07 0.20211824 0.011098528 0.0044148946 0.0017114365 0.0009675484 7.4138097 0.99955733 0.00036945477 6.4959254e-05 7.2118605e-06 1.0413294e-06 
0.889 -92.81439 0.00041466092 0.99738691 0.9979803 10.21622 132.1341 0.00015935899 0.92190879 0.00020780247 0.13972832 0.98491844 0.9564075 0.022776806 0.00020341081 8.0737116e-07 1.2017206e-09 0.015192781 0.0046407662 0.00071801724 5.8477235e-05 -0.00068310541 0.6910464 0.085057566 0.0039260564 8.0554816e-05 6.2390481e-07 0.20161475 0.011069815 0.0044030747 0.0017072458 0.00096512226 7.4136214 0.99955736 0.00036942695 6.4962672e-05 7.2115444e-06 1.0412651e-06 
0.89 -92.812263 0.00041481318 0.99738636 0.99798033 10.216229 132.1341 0.00015923753 0.92196333 0.00020737858 0.13962126 0.98490119 0.9564041 0.022780308 0.00020347404 8.0774743e-07 1.202468e-09 0.015192103 0.0046411871 0.00071810265 5.848628e-05 -0.00068310496 0.69151636 0.085132398 0.0039302945 8.0657812e-05 6.2481021e-07 0.20110683 0.011044106 0.0043937075 0.0017035342 0.00096269277 7.4134332 0.99955729 0.00036948758 6.4966556e-05 7.2112189e-06 1.0412959e-06 
0.891 -92.812575 0.00041478963 0.99738587 0.99798031 10.216239 132.13411 0.00015913057 0.92201696 0.00020696062 0.1395151 0.98488396 0.95640441 0.022780136 0.00020347094 8.0772986e-07 1.2024334e-09 0.015191896 0.0046411806 0.0007181732 5.8497068e-05 -0.00068310472 0.69200384 0.085189882 0.0039328313 8.0707426e-05 6.2516274e-07 0.20060472 0.011016206 0.0043825022 0.0016995574 0.0009603348 7.4132453 0.9995573 0.00036948067 6.4970929e-05 7.2110434e-06 1.0412886e-06 
0.892 -92.811154 0.00041489287 0.99738534 0.99798027 10.216248 132.13411 0.00015902464 0.92206942 0.00020654853 0.13941038 0.98486675 0.9564019 0.022782715 0.00020351752 8.0800733e-07 1.2029847e-09 0.015191368 0.0046415003 0.00071825405 5.8506573e-05 -0.00068310433 0.69247609 0.085259691 0.0039365928 8.0795624e-05 6.2591571e-07 0.200101 0.010989993 0.004372681 0.0016957945 0.00095793353 7.4130575 0.99955725 0.00036952403 6.4974988e-05 7.2108957e-06 1.0413291e-06 
0.893 -92.81388 0.00041469943 0.99738569 0.99798028 10.216258 132.13412 0.00015892246 0.92212096 0.00020614182 0.13930681 0.98484957 0.95640659 0.022778224 0.00020343634 8.0752476e-07 1.2020263e-09 0.015191962 0.0046408871 0.00071816191 5.8501743e-05 -0.00068310473 0.69297929 0.085299964 0.0039374512 8.0792658e-05 6.2572177e-07 0.1996071 0.010960116 0.0043597161 0.0016910367 0.00095511749 7.4128699 0.99955733 0.00036944673 6.497353e-05 7.2108813e-06 1.0412244e-06 
0.894 -92.815245 0.0004146026 0.99738642 0.99798037 10.216267 132.13412 0.00015881652 0.92217145 0.00020574043 0.13920454 0.98483242 0.95640912 0.022775878 0.00020339391 8.0727132e-07 1.2015224e-09 0.015192362 0.0046405024 0.00071801862 5.8485559e-05 -0.00068310527 0.69347036 0.085349673 0.0039392499 8.081934e-05 6.2583435e-07 0.19911287 0.010931592 0.0043478278 0.0016862311 0.00095195297 7.4126825 0.99955737 0.0003694084 6.4968081e-05 7.2107577e-06 1.0411279e-06 
0.895 -92.812195 0.00041481461 0.99738641 0.99798042 10.216277 132.13413 0.00015870695 0.92222108 0.00020534458 0.13910327 0.98481528 0.95640536 0.022779711 0.00020346311 8.0768204e-07 1.2023382e-09 0.01519178 0.0046409247 0.00071803639 5.8481829e-05 -0.00068310507 0.69392705 0.085429169 0.003943994 8.0938674e-05 6.2690977e-07 0.19861171 0.010907102 0.0043391892 0.001682279 0.00094914077 7.4124953 0.9995573 0.00036948283 6.4966824e-05 7.2104983e-06 1.041159e-06 
0.896 -92.812156 0.00041481743 0.99738586 0.99798039 10.216286 132.13413 0.0001586158 0.92226959 0.00020495447 0.13900313 0.98479818 0.95640478 0.02278039 0.00020347538 8.077558e-07 1.2024847e-09 0.015191416 0.0046410614 0.00071814477 5.8493893e-05 -0.00068310476 0.6944045 0.085488354 0.0039467449 8.0995464e-05 6.2733913e-07 0.19811632 0.010879932 0.0043284295 0.0016784861 0.00094682012 7.4123083 0.99955729 0.00036948723 6.4971113e-05 7.210356e-06 1.0411893e-06 
